Nom structure,Type cours,Nom cours,Jour de la semaine,Heure du début,Heure de fin,Durée,Age1,Age2,Age3,Nom Prof,Info cours1,Info cours2,Niveau1,Niveau2,Age min.,Age max.,Cours individuel / particulier,Cours pour handicapés,Récurrence,Pas cours pendant les vacances scolaires,Date début,Date fin,Stage : J1 (ou cours à plusieurs jours),Heure de début J1,Durée J1,Stage : J2,Heure de début J2,Durée J2,Stage : J3,Heure de début J3,Durée J3,Stage : J4,Heure de début J4,Durée J4,Stage : J5,Heure de début J5,Durée J5,Adhésion / inscription annuelle obligatoire ?,Prix (à p. de) adhésion/inscription annuelle adultes,Prix (à p. de) adhésion/inscription annuelle enfants,Info adhésion / inscription,Gratuit,Prix cours individuel / stage (adhésion obligatoire ou non),Prix cours annuel (1 cours / semaine),Forfait : 2 cours / semaine,Prix cours par semestre,Prix cours par trimestre,Prix cours par mois,Prix carnet 5 cours,Durée validité carnet 5 cours (en nbre de mois),Prix carnet 10 cours,Durée validité carnet 10 cours (en nbre de mois),Prix carnet 20 cours,Durée validité carnet 20 cours,Prix carnet 30 cours,Durée validité carnet 30 cours,Prix carnet 40 cours,Durée validité carnet 40 cours,Prix carnet 50 cours,Durée validité carnet 50 cours,Nbre de cours : XX,Prix carnet XX cours,Durée validité carnet XX cours ,Nbre de cours : YY,Prix carnet YY cours,Durée validité carnet YY cours,Nbre de cours : ZZ,Prix carnet ZZ cours,Durée validité carnet ZZ cours,Carte illimitée,Durée validité carte illimitée,Cours exclus de la carte illimitée,Info prix1,Info prix2,Promo,Tarif étudiant,Tarif jeunes / seniors,Tarif demandeur d'emploi,Tarif RSA / bas revenus,Tarif famille nombreuse,Prix dégressif à p. de 2 cours,Tarif couple,Autres tarifs préférentiels,Offre exceptionnelle,Prix cours d'essai,Détail,Prix1,Type Prix1,Prix2,Type Prix2,Prix3 : prix unitaire approx. (hors adhésion annuelle),Nbre semaines pour calcul Prix3
Académie Inter Musicale de Paris - Convention,Cours,Saxophone : ensemble (instrumental ou vocal),Samedi,9:00 AM,,1:00,Adulte,Ado,Enfant,,Niveau minimum : 2 ou 3 années de formation instrumentale.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",A,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - Bastille,Cours,Violoncelle : ensemble (instrumental ou vocal),Vendredi,9:00 PM,,1:00,Adulte,Ado,Enfant,,Niveau minimum : 2 ou 3 années de formation instrumentale.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",A,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - Bastille,Cours,Musique de chambre,Mardi,7:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Horaire à préciser. Niveau minimum : 2 ou 3 années de formation instrumentale.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",TN,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - Voltaire,Cours,Musique de chambre,Vendredi,6:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Horaire à préciser. Niveau minimum : 2 ou 3 années de formation instrumentale.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",TN,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - 13ème,Cours,Musique de chambre,Mercredi,5:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Horaire à préciser. Niveau minimum : 2 ou 3 années de formation instrumentale.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",TN,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - Mistral,Cours,Musique de chambre,Jeudi,5:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Horaire à préciser. Niveau minimum : 2 ou 3 années de formation instrumentale.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",TN,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - 13ème,Cours,Jazz instrument,Lundi,8:00 PM,,2:00,Adulte,Ado,,,Niveau minimum : 2 ou 3 années de formation instrumentale. Cours d'harmonie jazz conseillé.,,I,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10
Académie Inter Musicale de Paris - Voltaire,Cours,Jazz instrument,Lundi,8:00 PM,,2:00,Adulte,Ado,,,Niveau minimum : 2 ou 3 années de formation instrumentale. Cours d'harmonie jazz conseillé.,,I,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10
Académie Inter Musicale de Paris - Convention,Cours,Jazz instrument,Mercredi,8:00 PM,,2:00,Adulte,Ado,,,Niveau minimum : 2 ou 3 années de formation instrumentale. Cours d'harmonie jazz conseillé.,,A,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10
Académie Inter Musicale de Paris - Convention,Cours,Jazz instrument,Samedi,3:30 PM,,2:00,Adulte,Ado,,,Niveau minimum : 2 ou 3 années de formation instrumentale. Cours d'harmonie jazz conseillé.,,I,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10
Académie Inter Musicale de Paris - 14ème,Cours,Jazz instrument,Vendredi,7:00 PM,,2:00,Adulte,Ado,,,Niveau minimum : 2 ou 3 années de formation instrumentale. Cours d'harmonie jazz conseillé.,,I,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,/ trimestre,,,21,10
Académie Inter Musicale de Paris - 13ème,Cours,Percussions,Mercredi,6:15 PM,,1:00,Enfant,,,,,,TN,,8,15,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,/ trimestre,,,11,10
Académie Inter Musicale de Paris - 13ème,Cours,Percussions,Mercredi,7:15 PM,,1:00,Adulte,Ado,,,,,TN,,8,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,/ trimestre,,,11,10
Académie Inter Musicale de Paris - 13ème,Cours,Création Musicale Assistée par Ordinateur (M.A.O.),Jeudi,3:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Niveau minimum : 2 années de formation musicale conseillée. ,"Groupes de 2, 3 ou 4 élèves (de 40min à 1h20 par semaine). Horaires à préciser selon âge, instrument et niveau avec le professeur.",TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,/ trimestre,,,17,10
Académie Inter Musicale de Paris - Convention,Cours,Création Musicale Assistée par Ordinateur (M.A.O.),Mercredi,12:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Niveau minimum : 2 années de formation musicale conseillée.,"Groupes de 2, 3 ou 4 élèves (de 40min à 1h20 par semaine). Horaires à préciser selon âge, instrument et niveau avec le professeur.",TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,/ trimestre,,,17,10
Académie Inter Musicale de Paris - Bastille,Cours,Instruments anciens et chant,Lundi,5:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Niveau minimum : 2 années de formation musicale conseillée.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - 13ème,Cours,Instruments anciens et chant,Lundi,5:00 PM,7:00 PM,1:00,Adulte,Ado,Enfant,,Niveau minimum : 2 années de formation musicale conseillée.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Académie Inter Musicale de Paris - Mistral,Cours,Instruments anciens et chant,Lundi,5:00 PM,10:00 PM,1:00,Adulte,Ado,Enfant,,Niveau minimum : 2 années de formation musicale conseillée.,"En duo, trio, quatuor ou plus (de 30min à 1h par semaine).",TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,/ trimestre,,,14,10
Allez Samba - 75006 Fenelon,Cours,Samba de rio ,Lundi,7:20 PM,,1:15,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Allez Samba - 75006 Fenelon,Cours,Samba de rio ,Lundi,8:45 PM,,1:15,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Allez Samba - 75006 Montaigne,Cours,Samba de rio ,Vendredi,7:00 PM,,1:15,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Allez Samba - 75006 Montaigne,Cours,Samba de rio ,Vendredi,8:15 PM,,1:15,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Allez Samba - 75011,Cours,Zumba®,Samedi,12:00 PM,,1:15,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Allez Samba - 75006 Montaigne,Cours,Samba de rio ,Samedi,3:00 PM,,1:15,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Allez Samba - 75006 Montaigne,Cours,Samba de rio ,Samedi,4:15 PM,,1:15,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Allez Samba - 75006 Montaigne,Cours,Forro ou autres rythmes,Samedi,5:30 PM,,1:15,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,,,10,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,/ cours,70,/ carnet de 10 séances,10,1
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique Chinoise,Mercredi,6:15 PM,,1:15,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique entretien,Lundi,12:00 PM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique entretien,Lundi,1:30 PM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Gymnastique entretien,Mardi,10:00 AM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique entretien,Mercredi,7:30 PM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Gymnastique entretien,Jeudi,5:30 PM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique entretien,Jeudi,7:00 PM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique entretien,Vendredi,10:00 AM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique,Lundi,3:00 PM,,1:00,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique,Jeudi,4:00 PM,,1:00,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique,Vendredi,11:30 AM,,1:00,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Gymnastique,Vendredi,3:00 PM,,1:00,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Hatha Yoga,Lundi,5:30 PM,,1:15,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Hatha Yoga,Lundi,6:45 PM,,1:15,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Hatha Yoga,Mardi,6:30 PM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Hatha Yoga,Vendredi,4:30 PM,,1:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Tennis de Table,Lundi,2:00 PM,,3:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Tennis de Table,Mardi,2:00 PM,,3:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Tennis de Table,Vendredi,2:00 PM,,3:30,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Maryse Hilsz,Cours,Capoeira,Mercredi,10:30 AM,,1:00,Enfant,,,,,,TN,,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Danse contemporaine,Jeudi,5:00 PM,,1:00,Enfant,,,,,,TN,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Danse contemporaine,Jeudi,6:00 PM,,1:00,Enfant,,,,,,TN,,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Rythmique,Mercredi,10:00 AM,,1:00,Enfant,,,,,,TN,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Rythmique,Mercredi,11:00 AM,,1:00,Enfant,,,,,,TN,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Escrime,Lundi,5:00 PM,,1:00,Enfant,,,,,,TN,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Escrime,Lundi,6:00 PM,,1:00,Enfant,,,,,,TN,,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Escrime,Mercredi,5:00 PM,,1:00,Enfant,,,,,,TN,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Georges Rigal,Cours,Eveil aquatique,Samedi,3:00 PM,,0:30,Enfant,,,,,,Ini,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Gymnastique,Mercredi,3:15 PM,,1:00,Enfant,,,,Sans les parents.,,TN,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Office du Mouvement Sportif (OMS) du 11ème - Cour des Lions,Cours,Gymnastique,Mercredi,4:15 PM,,1:00,Enfant,,,,Présence des parents obligatoire.,,TN,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs et confirmation des horaires : contacter l'établissement.,,,,,,,,,,,,,,-1,,,,,
Association des Personnels Sportifs des Administrations Parisiennes de la Ville de Paris (APSAP-VP) - 11ème,Cours,Théâtre,Mercredi,3:00 PM,,2:00,Ado,,,,,,TN,,14,18,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs préférentiels pour les agents de la Mairie de Paris et des Hôpitaux de Paris (pas de droit d’entrée et réductions).,,X,,,,,,,,,,,"En cas d’inscription à deux activités, des réductions sont pratiquées sur le montant des cotisations pour cette dernière.",233,/ an (1 cours par semaine),,,7,35
Association des Personnels Sportifs des Administrations Parisiennes de la Ville de Paris (APSAP-VP) - 11ème,Cours,Théâtre,Jeudi,7:00 PM,,2:30,Adulte,,,,"Contact : Françoise BARRET, 06 72 27 46 60, theatre@apsap-vp.fr.",,TN,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs préférentiels pour les agents de la Mairie de Paris et des Hôpitaux de Paris (pas de droit d’entrée et réductions). Réductions pour les + de 60 ans.,,X,,,,,,,,,,,"En cas d’inscription à deux activités, des réductions sont pratiquées sur le montant des cotisations pour cette dernière.",253,/ an (1 cours par semaine),,,7,35
Association des Personnels Sportifs des Administrations Parisiennes de la Ville de Paris (APSAP-VP) - 10ème Saint Louis,Cours,Chorale,Jeudi,8:00 PM,,2:00,Adulte,,,,"Contact : 01 43 79 69 87, chorale@apsap-vp.fr.",,TN,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarifs préférentiels pour les agents de la Mairie de Paris et des Hôpitaux de Paris (pas de droit d’entrée et réductions). Réductions pour les + de 60 ans.,,X,,,,,,,,,,,"En cas d’inscription à deux activités, des réductions sont pratiquées sur le montant des cotisations pour cette dernière.",35,/ an (1 cours par semaine),,,1,35
Association des Personnels Sportifs des Administrations Parisiennes de la Ville de Paris (APSAP-VP) - 1er,Cours,Renforcement musculaire,Lundi,12:15 PM,,1:00,Adulte,,,,"Contact : 01 43 79 69 87, fitness@apsap-vp.fr.",,TN,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Possibilité de constituer des packs Cardio-Training-Fitness à partir de 420€.,,,,,,,,,,X,,,Pour les agents de la Mairie de Paris et des Hôpitaux de Paris (pas de droit d’entrée et réductions). ,220,/ an (1 cours par semaine),,,6,35
Association des Personnels Sportifs des Administrations Parisiennes de la Ville de Paris (APSAP-VP) - 1er,Cours,Abdos cuisses fessiers,Mardi,12:15 PM,,1:00,Adulte,,,,"Contact : 01 43 79 69 87, fitness@apsap-vp.fr.",,TN,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Possibilité de constituer des packs Cardio-Training-Fitness à partir de 420€.,,,,,,,,,,X,,,Pour les agents de la Mairie de Paris et des Hôpitaux de Paris (pas de droit d’entrée et réductions). Réductions pour les - de 25 ans et les + de 60 ans.,220,/ an (1 cours par semaine),,,6,35
Association des Personnels Sportifs des Administrations Parisiennes de la Ville de Paris (APSAP-VP) - 1er,Cours,Renforcement musculaire,Mercredi,12:15 PM,,1:00,Adulte,,,,"Contact : 01 43 79 69 87, fitness@apsap-vp.fr.",,TN,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Possibilité de constituer des packs Cardio-Training-Fitness à partir de 420€.,,,,,,,,,,X,,,Pour les agents de la Mairie de Paris et des Hôpitaux de Paris (pas de droit d’entrée et réductions). Réductions pour les - de 25 ans et les + de 60 ans.,220,/ an (1 cours par semaine),,,6,35
Association des Personnels Sportifs des Administrations Parisiennes de la Ville de Paris (APSAP-VP) - 1er,Cours,Pilates,Vendredi,12:15 PM,,1:00,Adulte,,,,"Contact : 01 43 79 69 87, fitness@apsap-vp.fr.",,D,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Possibilité de constituer des packs Cardio-Training-Fitness à partir de 420€.,,,,,,,,,,X,,,Pour les agents de la Mairie de Paris et des Hôpitaux de Paris (pas de droit d’entrée et réductions). Réductions pour les - de 25 ans et les + de 60 ans.,220,/ an (1 cours par semaine),,,6,35
