lasocieteartistique@wanadoo.fr;Nom de la structure;Site web;1_N° + Rue;1_Code postal;1_Ville;2_N° rue;2_Code postal;2_Ville;3_N° rue;3_Code postal;3_Ville;4_N° rue;4_Code postal;4_Ville;5_N° rue;5_Code postal;5_Ville;1_Discipline;2_Discipline;3_Discipline;4_Discipline;5_Discipline;6_Discipline;7_Discipline;8_Discipline;9_Discipline;10_Discipline;"Email 1 =if(or(AD7=AD6,AD7=AD8),""doublon"","""")";Email 2;Email 3;Email 4;Email 5;Tél 1;Tél 2;Tél 3;COMMENTAIRES;Evaluation du référencement : +/-;Qui ?;Rajout
3137;Sokagym;sokagym.blogspot.fr;17 avenue Edison;75013;Paris;;;;;;;;;;;;;Musiques mixtes;Feng Shui & bien-être;;;;;;;;;m.labbat@free.fr;;;;;673020026;143371326;;;;Zara;15/04/2014
3138;Paris Pelote Basque 13;parispelotebasque13.fr;17 avenue Edison;75013;Paris;;;;;;;;;;;;;Coaching sportif & gym;Pétanque;;;;;;;;;info@parispelotebasque13.fr;;;;;663772162;;;pas de discipline pelote;;Zara;15/04/2014
3140;Danse avec moi;danseavecmoi.fr;99 Boulevard Kellermann;75013;Paris;;;;;;;;;;;;;Tango, Chachacha, Samba, Forro & Mambo;;;;;;;;;;machonb@gmail.com;;;;;660596472;;;;;Omar;15/04/2014
3141;L'Atelier des Enfants;http://www.latelierdesenfants.com/;17 Boulevard Arago;75013;Paris;;;;;;;;;;;;;Couture & création en feutre et laine;Cuisine européenne;Autres arts plastiques;Découverte dessin & peinture;;;;;;;daphneboisseau@gmail.com;;;;;672015689;;;;;Guennole;15/04/2014
3144;Atelier Christophe Gabriel;http://www.atelier-cg.com/;17 rue du Javelot;75013;Paris;;;;;;;;;;;;;Peinture;Peinture en trompe l'œil;Restauration d'art;Peintures murales;Peintures murales, stucs & enduits;Peinture en trompe l'œil;Découverte dessin & peinture;Dessin;;;contact@atelier-cg.com;;;;;145857777;619305992;;;;Mehdi;15/04/2014
3149;Voice Lab;cours-chant-paris.fr;17 rue Oudry;75013;Paris;60 rue Orteaux;75020;Paris;;;;;;;;;;Techniques vocales;Travail de la voix;Chant & instrument;;;;;;;;zinocb@yahoo.fr;voicelab@free.fr;;;;622765995;169423563;688586523;;;Zara;15/04/2014
3152;Atelier des arts dentelliers;arts-dentelliers.blogspirit.com ;17, rue de l’Interne Loëb;75013;Paris;;;;;;;;;;;;;Broderie & dentelle;;;;;;;;;;arts.dentelliers@laposte.net;marcelle@aviles.fr;;;;145232210;;;;;Fabrice;15/04/2014
3154;Yoga Integral France;yoga-integral.fr;175 rue de Tolbiac;75013;Paris;6 rue Deguerry;75011;Paris;56 rue de Douai;75009;Paris;3 rue Gutenberg;93500;Pantin;39 rue André Theuriet;06000;Nice;Yoga autres;;;;;;;;;;mahesvara@wanadoo.fr;soleil_yoga@yahoo.fr;yoga_brou77@yahoo.fr;yoga_traditionnel@yahoo.fr;minfo@yogaintegral.fr;148402027;617869277;;;;Zara;15/04/2014
3155;La Beauté du Geste;labeautedugeste.org;175 rue de Tolbiac;75013;Paris;81 rue Albert ;75013;Paris;28 Rue de Croulebarbe;75013;Paris;15 rue du retrait;75020;Paris;31, avenue Georges Bernanos;75005;Paris;Hatha yoga;Tai Chi Chuan;Qi Gong;Techniques vocales;;;;;;;contact.labeautedugeste@gmail.com;;;;;628344198;687685637;144939266;;;Guennole;15/04/2014
3156;Qi Gong Paris;qigongparis.net ;175 rue de Tolbiac;75013;Paris;127 rue de la Santé;75013;Paris;5 rue du Moulin Vert;75014;Paris;4, rue Saint Jean;75017;Paris;Le Jardin du Luxembourg;75006;Paris;Qi Gong;;;;;;;;;;energiepratique@live.fr;;;;;675345630;;;;;Zara;15/04/2014
3157;Ayoga;ayoga.org;175, rue de Tolbiac;75013;Paris;17, avenue Edison;75013;Paris;;;;;;;;;;Yoga autres;;;;;;;;;;ayoga13@yahoo.fr;;;;;663589896;145854522;;;;Fabrice;15/04/2014
3160;Richard Resseguier;richard.resseguier.free.fr;18 rue Wurtz;75013;Paris;;;;;;;;;;;;;Piano;Solfège;;;;;;;;;richard.resseguier@yahoo.fr;;;;;609775685;;;;;Zara;15/04/2014
3164;Subaquacool ;subaquacool.com;184 rue du château des rentiers;75013;Paris;119, Bd Charles de Gaulle;92390;Villeneuve La Garenne;;;;;;;;;;Plongée;Initiation natation;;;;;;;;;contact@subaquacool.com;;;;;674279202;;;;;Zara;15/04/2014
3165;Ateliers du Theatre;at13theatre.com;185 rue du Château des rentiers;75013;Paris;;;;;;;;;;;;;Improvisation théâtrale;Diction & déclamation;Mise en scène & expression scénique;Théâtre amateurs;Formation d'acteurs;;;;;;contact@at13theatre.com;guillaume.charlet@gmail.com;;;;652858492;;;;;Fabrice;15/04/2014
3167;Atelier Elisabeth Vardasca;tapisserie-vardasca.com;19 rue de Campo Formio;75013;Paris;;;;;;;;;;;;;Réfection de sièges & fauteuils;Tapisserie;Restauration de meubles & recyclage;;;;;;;;evardasca@free.fr;;;;;145830803;;;;;Fabrice;15/04/2014
3168;Social Swing Système;socialswingsysteme.eu;19 rue des Frigos;75013;Paris;;;;;;;;;;;;;Swing, Lindy hop & Be-bop;;;;;;;;;;socialswingsysteme@gmail.com;;;;;688062656;;;;;Zara;15/04/2014
3169;Cours Fra Angelico;coursfraangelico.fr;Route du Champ de Manoeuvres;75012;Paris;1044 Chemin de Machy;69380;Chasselay;19 rue des Tanneries;75013;Paris;;;;;;;Improvisation théâtrale;Pratiques théâtrales mixtes;Théâtre amateurs;;;;;;;;reservation@fraangelico.fr;;;;;147070023;;;;;Elisa;15/04/2014
3171;Courant d'Art Frais;courantdartfrais.org;19, rue de la Fontaine à Mulard;75013;Paris;;;;;;;;;;;;;Pantins & marionnettes;;;;;;;;;;asso@courantdartfrais.org;;;;;145810767;;;;;Elisa;15/04/2014
3175;Accueil Naissance;accueilnaissance.free.fr;2 bis, rue de la Providence;75013;Paris;;;;;;;;;;;;;Massage;Portage bébé;Yoga autres;Eveil musical;Couture & création en feutre et laine;Sophrologie;;;;;accueilnaissance@free.fr;lesparentsextra-terrestres@yahoo.fr;flo.b.binay@free.fr;flo.b.binay@free.fr;accueilnaissance75013@gmail.com;683856795;145456455;611210218;;;Youness;15/04/2014
3179;Relaxation Active;relaxation-active.asso.fr;185, rue du Château des Rentiers;75013;Paris;;;;;;;;;;;;;Relaxation & méditation;;;;;;;;;;contact.13@relaxation-active.asso.fr;contact.14@relaxation-active.asso.fr;;;;610254199;617458870;;;;Zara;15/04/2014
3181;Cerise et Or;cerise-et-or.fr ;209 Bld Vincent Auriol;75013;Paris;4-6 rue Louis Armand;75015;Paris;;;;;;;;;;Hatha yoga;Yoga autres;;;;;;;;;rabiaelahdab@yahoo.fr;;;;;144974237;;;;;Fabrice;15/04/2014
3183;Centre de Tai Chi Chuan Traditionnel;centre.taichichuan.free.fr;209, Bd Vincent Auriol;75013;Paris;9, rue Alphonse Baudin;75013;Paris;;;;;;;;;;Tai Chi Chuan;Qi Gong;;;;;;;;;clemence.lemonnier@gmail.com;;;;;;;;;;Fabrice;15/04/2014
3185;Suzanne Fournier;piano.suzannefournier.com ;21 rue Albert Bayet Paris;75013;Paris;;;;;;;;;;;;;piano;Eveil musical;Musique classique;;;;;;;;suzanne.fournier@libertysurf.fr;;;;;687511743;146714235;;;;Zara;15/04/2014
3186;Paris Jing Wu Hui;jingwu.asso.fr;21 rue des Malmaisons;75013;Paris;;;;;;;;;;;;;Tai Chi Chuan;Qi Gong;Wushu & sanda;Apprentissage d'une langue;;;;;;;annemarie.moustier@jingwu.asso.fr;martine.meslage@me.com;yuan.honghai@jingwu.asso.fr;info@jingwu.asso.fr;isoutifel@orange.fr;607828235;;;;;Zara;15/04/2014
3189;Le Théâtre de Fortune;vaugouin.com/fortune ;22 bis rue Bobillot;75013;Paris;;;;;;;;;;;;;Théâtre amateurs;;;;;;;;;;fortune@vaugouin.com;;;;;143567634;;;;;Guennole;15/04/2014
3192;U.S C.M.B Section Plongée;;22 rue Charles Fourier;75013;Paris;;;;;;;;;;;;;Plongée;;;;;;;;;;usmb@free.fr;;;;;145897307;;;;;Zara;15/04/2014
3195;Mirande Hélène;letoucheressentiel.fr ;22 rue Esquirol;75013;Paris;;;;;;;;;;;;;Shiatsu;Yoga autres;Feng Shui & bien-être;Femmes enceintes;Réflexologie;;;;;;helene.mirande@online.fr;;;;;671652479;;;;;Omar;15/04/2014
3197;Korn Hélène;heko-shiatsu.com ;229 rue de Tolbiac;75013;Paris;;;;;;;;;;;;;Shiatsu;Feng Shui & bien-être;;;;;;;;;kornhelene@yahoo.fr;;;;;689696232;153802154;;;;Mehdi;15/04/2014
3201;Salsa by Luna;http://www.calleluna.com/;;;;98 boulevard du Montparnasse;75014;Paris;185 Rue du Château des Rentiers;75013;Paris;;;;;;;Salsa, Bachata & Chacha;;;;;;;;;;calleluna@gmail.com;;;;;685663272;;;;;Fabrice;15/04/2014
3202;Toastmaster Paris;club-etincelle.org;24 rue Daviel Paris;75013;Paris;;;;;;;;;;;;;;Techniques vocales;Estime de soi & confiance;Coaching personnel;;;;;;;victorien.vuong@gmail.com;jerome.hoarau@creaprezent.fr;;;;667376768;625187284;;;;Zara;15/04/2014
3203;I.P.R Ecole de Batterie;ipr.paris.free.fr;24 rue Primo Lévi;75013;Paris;;;;;;;;;;;;;Batterie;;;;;;;;;;ipr.paris@free.fr;coursbatterieparis@gmail.com;;;;608642144;145848720;;;;Mehdi;15/04/2014
3204;Vocal Mania;vocalmania.fr ;24 rue Primo Lévi;75013;Paris;;;;;;;;;;;;;Techniques vocales;Travail de la voix;Chant & instrument;Préparation à la scène / aux concerts;;;;;;;contact@vocalmania.fr;;;;;620605984;;;;;Zara;15/04/2014
3205;Studio de Technique Vocale;stvi.org ;24 rue Primo Lévi;75013;Paris;;;;;;;;;;;;;Techniques vocales;Travail de la voix;Chant & instrument;;;;;;;;provoice@free.fr;;;;;950792345;;;;;Zara;15/04/2014
3206;Cirqu'aouette;cirquaouette.org;25/27 rue Auguste Laçon;75013;Paris;;;;;;;;;;;;;Gymnastique acrobatique & trampoline;Jonglerie;;;;;;;;;info@cirquaouette.org;;;;;145802975;;;;;Fabrice;15/04/2014
3210;Bao I Dao;http://baoidao.free.fr/;27 avenue de Choisy;75013;Paris;240 avenue de Tolbiac;75013;Paris;;;;;;;;;;Yoga autres;Tai Chi Chuan;;;;;;;;;tccbi@orange.fr;quang.bui-xuan@orange.fr;;;;145895832;;;;;Youness;15/04/2014
3213;Al Di là Danse Théâtre;aldiladansetheatre.com;29 rue paul méry;75013;Paris;;;;;;;;;;;;;Salsa, Bachata & Chacha;Tango, Chachacha, Samba, Forro & Mambo;Pantins & marionnettes;;;;;;;;info@aldiladansetheatre.com;;;;;687340617;;;;;Youness;15/04/2014
3214;Association Char du soleil;http://www.poumi.com/contact/;29, rue Cantagrel;75013;Paris;;;;;;;;;;;;;Lecture de contes;Chant & instrument;Yoga autres;Musiques mixtes;Danse classique;Art-thérapies;;;;;poumi.l@poumi.com;;;;;145820870;254809017;626985642;;;Youness;15/04/2014
3215;Wudang Shan;http://wudangshan.fr/;29, rue des Cordelières;75013;Paris;;;;;;;;;;;;;Qi Gong;Tai Chi Chuan;Self-défense;;;;;;;;infos@wudangshan.fr;;;;;607043601;;;;;Mehdi;15/04/2014
3216;Au Creux de l'Oreille;aucreuxdeloreille.com ;2bis, rue de la Providence;75013;Paris;17 rue Gassendi,;75014;Paris;;;;;;;;;;Eveil musical;Techniques vocales;;;;;;;;;aucreuxdeloreille@wanadoo.fr;;;;;145456455;;;;;Youness;15/04/2014
3217;F.C Gobelins;fc-gobelins.com;3 Avenue Joseph Bédier;75013;Paris;;;;;;;;;;;;;Football;;;;;;;;;;fcgobelins@lpiff.fr;;;;;144241414;;;;;Mehdi;15/04/2014
3218;Maryse Cantarella;gym13formebienetre.free.fr/gym13/?page_id=66 ;3 rue Caillaux;75013;Paris;;;;;;;;;;;;;Gymnastique autres;Gymnastique douce, stretching & étirements;;;;;;;;;marysecanta@free.fr;;;;;145897365;;;;;Zara;15/04/2014
3220;École du Tigre Bleu;http://ecole.du.tigre.bleu.free.fr/;3 rue Caillaux;75013;Paris;68 bd Poniatowski;75012;Paris;;;;;;;;;;Self-défense;Viet Vo Dao;;;;;;;;;ecole.du.tigre.bleu@free.fr;;;;;613693681;664859072;;;;Mehdi;15/04/2014
3221;Maior É Deus;maioredeus.fr;3 rue Caillaux;75013;Paris;47 avenue d’Ivry;75013;paris;61 rue Dunois;75013;paris;9, rue Alphonse Baudin;75011;Paris;;;;Capoeira;;;;;;;;;;maioredeus@hotmail.fr;;;;;628656701;;;;;Guennole;15/04/2014
3222;Mr Anjinho;http://coegf.fr/;3 rue Caillaux;75013;Paris;12 rue des Amiraux;75018;Paris;1 cité Traeger;75018;Paris;;;;;;;Capoeira;;;;;;;;;;coegf.capoeira@gmail.com;;;;;661464057;;;;;Mehdi;15/04/2014
3223;Paris 13 Tennis de Table;http://paris13tt.org/;25, avenue de la Porte d'Ivry;75013;Paris;26, boulevard Auguste Blanqui;75013;Paris;;;;;;;;;;Ping-pong / tennis de table;;;;;;;;;;info@paris13tt.org;handi@paris13tt.org;stages@paris13tt.org;webmaster@paris13tt.org;;143375013;153945000;;;;Mehdi;15/04/2014
3224;Olivia Charpentier;http://sophrologues.org/sophrolivia/;30 Rue Regnault;75013;Paris;;;;;;;;;;;;;Sophrologie;Relaxation & méditation;Relaxation autres;;;;;;;;sophrolivia@gmail.com;;;;;660756605;660756605;;;;Mehdi;15/04/2014
3225;Vincent Pradoura;tangopradourat.tumblr.com ;32 Avenue de Choisy;75013;Paris;;;;;;;;;;;;;Tango, Chachacha, Samba, Forro & Mambo;Tango argentin;;;;;;;;;vpradourat@yahoo.fr;;;;;682984282;145891243;;;;Mehdi;15/04/2014
3227;Sophrosuné;sophrosune.fr;32 rue Boussingault;75013;Paris;6 quai de la tourelle;95000;Cergy;;;;;;;;;;Sophrologie;;;;;;;;;;sophrologue@marielaurejacquet.com;;;;;660755827;649959555;;;;Zara;15/04/2014
3230;France Budo Club;http://www.francebudoclub.com/;33 Rue Daviel;75013;Paris;;;;;;;;;;;;;Karaté;Self-défense;Taekwondo;Viet Vo Dao;Tai Chi Chuan;;;;;;contact@francebudoclub.com;;;;;950321045;153803113;;;;Mehdi;15/04/2014
3231;Enfances au cinema;http://enfancesaucinema.net/;34 Avenue du Général Leclerc;75013;Paris;;;;;;;;;;;;;Réalisation films tous formats;Technique & analyse de films;Films d'animation & dessins animés;;;;;;;;elsa@enfancesaucinema.net;liviana@enfancesaucinema.net;;;;140470070;;;;;Mehdi;15/04/2014
3232;Compagnie Sarah Pepe;cie.sarahpepe.free.fr;35 rue Damesme;75013;Paris;30, place Jeanne d'Arc;75013;Paris;;;;;;;;;;Improvisation théâtrale;Théâtre amateurs;;;;;;;;;sarahpepe@club-internet.fr;;;;;;;;;;Elisa;15/04/2014
3236;Samdhana;samdhana.fr ;36 rue de Tolbiac;75013;Paris;;;;;;;;;;;;;Yoga autres;;;;;;;;;;julien@samdhana.fr;;;;;663044424;;;;;Zara;15/04/2014
3238;Sylvia Gerbi;sylviagerbi.com ;37 rue du Chevaleret;75013;Paris;64 rue Orfila;75020;Paris;;;;;;;;;;Tango, Chachacha, Samba, Forro & Mambo;Tango argentin;;;;;;;;;lamuseamusee@gmail.com;;;;;663029177;;;;;Zara;15/04/2014
3239;Paris Basket 97-3;http://parisbasket973.org/;121 rue de Glacière;75013;Paris;5-9 rue du Docteur-Bourneville;75013;Paris;11 rue du Cange;75014;Paris;16 rue Marc Sangnier;75014;PAris;1, square Auguste-Renoir;75014;Paris;Basket-ball;;;;;;;;;;marie@parisbasket973.org;catherine@parisbasket973.org;contact@parisbasket973.org;;;670645490;670645490;146724077;;;Mehdi;15/04/2014
3241;Association Tai Ji 13;http://w35-associations.apps.paris.fr/searchasso/jsp/site/Portal.jsp?page=searchasso&id=5020;39 rue Pascal;75013;Paris;165, rue de Bercy;75012;Paris;270, rue Saint Jacques;75005;Paris;;;;;;;Tai Chi Chuan;;;;;;;;;;taijikuan@gmail.com;;;;;143310086;;;;;Zara;15/04/2014
3243;Taekoo;taekoo.com;4 bis avenue de Choisy;75013;Paris;44, avenue d’Ivry;75013;Paris;3, rue Caillaux;75013;Paris;9 rue de la croix de Jarry;75013;Paris;26 Boulevard Auguste Blanqui;75013;Paris;Taekwondo;;;;;;;;;;contact@taekoo.com;;;;;610788968;;;;;Zara;15/04/2014
3246;Par Delà Le Mouvement;http://pardela-lemouvement.com/;4, impasse Baudricourt;75013;Paris;119 avenue du gerard leclerc;75014;paris;21 Rue Pétion;75011;Paris;;;;;;;Pilates;Self-défense;Yoga autres;;;;;;;;bouger.e.changer@gmail.com;;;;;171736849;;;;;Mehdi;15/04/2014
3247;Compagnie Les Petits Chantiers;lespetitschantiers.com ;4, rue Wurtz;75013;Paris;;;;;;;;;;;;;Théâtre amateurs;;;;;;;;;;lespetitschantiers@free.fr;;;;;145899986;;;;;Elisa;15/04/2014
3250;Cours de Piano Paris 13ème;coursdepianoparis13eme.com.sitew.com;41 rue du disque;75013;Paris;66 avenue d'Ivry;75013;Paris;;;;;;;;;;Piano;;;;;;;;;;olimusique@laposte.net;;;;;623676460;;;;;Elisa;15/04/2014
3252;SASEP;http://www.sasep.net/;5, place Paul Verlaine;75013;Paris;70, rue Dunois;75013;Paris;;;;;;;;;;Initiation natation;Perfectionnement natation;;;;;;;;;contact@sasep.fr;;;;;155439302;;;;;Zara;15/04/2014
3253;Prisca Joubert;priscajoubert.com;44 av d'Ivry;75013;Paris;41 rue de la grange aux belles;75010;Paris;;;;;;;;;;Reliure;Dessin;Peinture;Autres arts plastiques;;;;;;;reliure@priscajourbert.com;;;;;787080372;;;;;Zara;15/04/2014
3254;Générations13;generations13.org;44, rue Vandrezanne;75013;Paris;62-74 avenue d ivry;75013;Paris;;;;;;;;;;Ecriture & composition;Culture & civilisation;Technique & analyse de films;Danses folks, de caractère & traditionnelles;Chant choral;Sophrologie;Tai Chi Chuan;Eveil musical;Aquagym;Apprentissage d'une langue;secretariat@generations13.org;;;;;145805079;899783179;;;;Mehdi;15/04/2014
3255;Atelier 3113;http://atelier3113.com/;45, rue Cantagrel;75013;Paris;;;;;;;;;;;;;Gravure;Dessin;Découverte dessin & peinture;;;;;;;;werner@atelier3113.com;;;;;153611597;643154392;;;;Mehdi;15/04/2014
3257;Free Fight Academy;mathieu.nicourt.free.fr ;47 av d'Ivry;75013;Paris;;94400;Vitry Sur seine;;77220;Tournan;;;;;;;Boxe française;Self-défense;;;;;;;;;mathieu.nicourt@free.fr;brigitte.bel@aartandco.com;;;;621024035;;;;;Mehdi;15/04/2014
3258;Association ASPI DANSE;aspidanse.blogspot.fr;47 avenue d'Ivry;75013;Paris;;;;;;;;;;;;;Danse classique;Coaching sportif & gym;;;;;;;;;aspidanse@yahoo.fr;;;;;663867199;954635153;;;;Youness;15/04/2014
3259;Centre de musique médiévale de Paris;cmm-paris.fr ;47, rue Bobillot;75013;Paris;;;;;;;;;;;;;Musique médiévale;;;;;;;;;;ag.cmmp@wanadoo.fr;cmmp@orange.fr;;;;145807449;;;;;Fabrice;15/04/2014
3262;Coge;mgecoge.org ;;;;46 Rue Barrault;75013;Paris;;;;;;;;;;Chant choral;Orchestre & direction d'orchestre;;;;;;;;;recrutement@coge.org;info@mgecoge.org;;;;146686447;;;;;Fabrice;15/04/2014
3263;Association Sportive Et Culturelle Boulassy;http://w35-associations.apps.paris.fr/searchasso/jsp/site/Portal.jsp?page=searchasso&id=3241;5 bis rue Eugène OUDINE;75013;Paris;;;;;;;;;;;;;Karaté;Judo;;;;;;;;;patrick.rinaldo@free.fr;;;;;607814526;145824275;;;;Mehdi;15/04/2014
3264;Association Phoenix 13;http://phoenix-13.com/;5 bis, rue Eugène Oudiné;75013;Paris;121, rue Jeanne d'Arc;75013;Paris;;;;;;;;;;Boxe française;;;;;;;;;;info@phoenix-13.com;;;;;661177597;;;;;Mehdi;15/04/2014
3265;Marie-Caroline Charpentier;sophrologues.org/charpentier;5 rue Buot;75013;Paris;;;;;;;;;;;;;Sophrologie;;;;;;;;;;sophro.charpentier@gmail.com;;;;;615924814;;;;;Guennole;15/04/2014
3267;Michel Mangin;tech-alexander.eu ;5 rue Michel Peter;75013;Paris;;;;;;;;;;;;;Technique Alexander;;;;;;;;;;michelmangin75@free.fr;mmangin@unsa.org;msmangin@tech-alexander.eu;;;603912355;608542762;;;;Guennole;15/04/2014
3268;Institut Len Hong;lenhong.fr;5 rue Rousselet;75007;Paris;209 bd Vincent Auriol ;75013;paris;;;;;;;;;;Self-défense;Arts martiaux autres;;;;;;;;;jbourgeron@hotmail.fr;;;;;607013839;;;;;Mehdi;15/04/2014
3270;Association Gymnique et Martiale;assogymmart.wordpress.com;5 square Dunois;75013;Paris;;;;;;;;;;;;;Gymnastique acrobatique & trampoline;Arts martiaux autres;;;;;;;;;artsacrobatiques@gmail.com;artsacrobatiques@gmail.fr;;;;;;;;;Youness;15/04/2014
3271;Club Cenvint Paris 13;cenvintparis13.fr;5/7 Rue Eugène Oudiné;75013;Paris;66 avenue d'ivry;75013;Paris;7/9 rue de la croix jarry;75013;Paris;;;;;;;Boxe française;Kickboxing;Arts martiaux autres;Boxe américaine & full-contact;;;;;;;philippe.magnol@cenvintparis13.fr;;;;;762144380;;;;;Fabrice;15/04/2014
3272;A voix ouverte;a-voix-ouverte.fr;Le Tapis vert;61320;Lalacelle;;;;;;;;;;;;;Comédies musicales;Techniques vocales;;;;;;;;;a-voix-ouverte@orange.fr;a-voix-ouverte@wanadoo.fr;;;;145853618;;;;;Youness;15/04/2014
3275;Pole & Dance;pole-and-dance.com;54 rue du Château des Rentiers;75013;Paris;;;;;;;;;;;;;Pole dance;;;;;;;;;;gaelle.sainson@gmail.com;laurence.hilsum@gmail.com;;;;668381998;;;;;Zara;15/04/2014
3277;Chez ;cslgkellermann.fr;56 boulevard Kellermann;75013;Paris;;;;;;;;;;;;;Karaté;Tir à l'arc;Badminton;Chant choral;Zumba;Ping-pong / tennis de table;Aïkido;;;;cslg@hotmail.fr;;;;;153621636;;;;;Elisa;15/04/2014
3278;Art'Endanse;http://w35-associations.apps.paris.fr/searchasso/jsp/site/Portal.jsp?page=searchasso&id=83455;59 avenue d' Ivry;75013;Paris;;;;;;;;;;;;;Danse classique;;;;;;;;;;asso.artendanse@gmail.com;;;;;659713083;;;;;Youness;15/04/2014
3279;Ecole Dansomania;dansomania.fr;59 rue Sarrette;75014;Paris;;;;;;;;;;;;;Pratiques théâtrales mixtes;Danse orientale;Tango argentin;Pilates;Salsa, Bachata & Chacha;Yoga autres;Gymnastique autres;Tango, Chachacha, Samba, Forro & Mambo;;;julie.lfdm@gmail.com;julie_brami@yahoo.fr;;;;623350359;;;;;Mehdi;15/04/2014
3280;Les Corsaires de Paris;corsaires-paris.fr;5bis Rue Eugène Oudiné;75013;Paris;;;;;;;;;;;;;Roller;Hockey;;;;;;;;;lescorsairesdeparis13@gmail.com;;;;;145883345;;;;;Guennole;15/04/2014
3282;Francisco Leiva;tangopoema.blogspot.fr;;;;22 rue Andre Antoine;75018;Paris;;;;;;;;;;Tango, Chachacha, Samba, Forro & Mambo;;;;;;;;;;aboratorioc@gmail.com;;;;;664070543;;;;;Omar;15/04/2014
3283;Le Dire et l'Ecrire;ledireetlecrire.com;6 rue de la Pointe D'ivry;75013;Paris;rue Notre Dame;49190;Béhuard;222 Boulevard Saint-Germain;75007;Paris;77 rue des archives;75003;Paris;;;;Ateliers d'écriture;Ecriture & composition;;;;;;;;;ateliers@ledireetlecrire.com;contact@ledireetlecrire.com;webmaster@ledireetlecrire.com;;;617271642;677492886;617271642;;;Guennole;15/04/2014
3285;Guest Cooking;guestcooking.com;6 rue Ernest et Henri Rousselle;75013;Paris;;;;;;;;;;;;;Cuisine européenne;Cuisine française;Cuisine asiatique;;;;;;;;muriel@guestcooking.com;;;;;145278749;;;;;Guennole;15/04/2014
3287;Indian Ocean;indianocean-events.com ;6, rue Würtz;75013;Paris;4 rue breguet;75004;Paris;;;;;;;;;;Danse indienne & Bollywood;;;;;;;;;;arvindkamala@hotmail.com;;;;;610913132;;;;;Mehdi;15/04/2014
3292;ASC13 Club d'aïkido;aikido-asc13.fr;;;;22 rue Guilleminot;75014;paris;RUE CHARLES FOURIER;91000;Evry;;;;;;;Aïkido;;;;;;;;;;contact@aikido-gcercce.org;contact@aikido-asc13.fr;;;;611275613;145414439;;;;Youness;15/04/2014
3295;Aikido Butte aux cailles;olympiadesaikidoclub.fr;66 avenue d'Ivry;75013;Paris;;;;;;;;;;;;;Aïkido;Arts martiaux autres;;;;;;;;;helene.doue@gmail.com;;;;;687514728;;;;;Youness;15/04/2014
3296;Nbjs Paris 13;http://www.nbjs-paris13.fr/;66, Avenue d’Ivry;75013;Paris;17 avenue Edisson;75013;Paris;47 avenue d'Ivry;75013;Paris;;;;;;;Gymnastique douce, stretching & étirements;Judo;Karaté;Self-défense;Jiu-jitsu;;;;;;sebastien_giannandrea@hotmail.com;;;;;607032755;;;;;Mehdi;15/04/2014
3297;Théâtre de l'Homme Ivre;lavauzelle.org/thi;69 rue Dunois;75013;Paris;20 Rue Geoffroy l'Asnier;75004;Paris;40 Rue de Paradis;75010;Paris;54 rue Perrin Solliers;13006;Paris;;;;Théâtre amateurs;Formation d'acteurs;;;;;;;;;thi@lavauzelle.org;;;;;610101944;;;;;Zara;15/04/2014
3299;Takemushu Shinbun;takemusu.free.fr ;7 avenue Soeur Rosalie;75013;Paris;Avenue Charles Gide;94270;Le Kremlin Bicetre;;;;;;;;;;Judo;Aïkido;;;;;;;;;dan.mosbah@talacatak.org;gregory.frican@talacatak.org;info@talacatak.org;johanna.haiun@talacatak.org;lionel.haiun@talacatak.org;663688482;;;;;Zara;15/04/2014
3302;Artomur;leonor-rieti.fr ;7 rue Abel Gance;75013;Paris;;;;;;;;;;;;;Peintures murales;Peinture en trompe l'œil;;;;;;;;;contact@leonor-rieti.fr;;;;;613033542;613033542;;;;Guennole;15/04/2014
3306;Cours d'effeuillage;coursdeffeuillage.fr ;7 rue des cinq diamants;75013;Paris;;;;;;;;;;;;;Effeuillage, cabaret & strip-tease;;;;;;;;;;contact@coursdeffeuillage.fr;;;;;613505151;;;;;Elisa;15/04/2014
